TimeDate,loadMW,loadKVAR,phaseA_amp,phaseA_amp.1,phaseC_amp
2018-01-01 13:15:00,0.43801104100000005,1.3349999099999998,86.62659597300001,86.62659597300001,82.03324580200001
2018-01-01 13:30:00,0.610010214,1.3349999099999998,64.55905509,65.892388106,56.226596594
2018-01-01 13:45:00,0.7820093829999999,1.3349999099999998,74.64444470400001,90.449494124,74.86666679400001
2018-01-01 14:00:00,0.954008528,1.3349999099999998,67.35849046500002,82.83116912899999,83.255814552
2018-01-01 14:15:00,1.126007689,1.3349999099999998,65.518867492,64.858411312,48.052534580999996
2018-01-01 14:30:00,1.298006854,1.3349999099999998,69.76415157399998,66.37211894900001,53.917050601999996
2018-01-01 14:45:00,1.470006026,1.3349999099999998,74.009433271,70.81778240400001,60.138248682
2018-01-01 15:00:00,1.6420051910000002,1.3349999099999998,78.25471734899999,75.26344680800001,66.359447477
2018-01-01 15:15:00,1.8140043640000003,1.3349999099999998,82.50000000000001,79.709110737,72.580645084
2018-01-01 15:30:00,1.986003535,1.3349999099999998,86.745282651,84.154774665,78.801843644
2018-01-01 15:45:00,2.1580026880000003,1.3349999099999998,90.99056672900002,88.600439073,85.02304125
2018-01-01 16:00:00,2.330001859,1.3349999099999998,95.23584842599999,93.046103001,89.60685348500002
2018-01-01 16:15:00,2.5020010310000003,1.3349999099999998,99.48113250800003,97.49176740600001,89.42735958099999
2018-01-01 16:30:00,2.6740002040000004,1.3349999099999998,103.62252235499999,101.937431335,88.95015907299998
2018-01-01 16:45:00,2.7599997749999994,1.3349999099999998,104.33544254399999,104.60840034499999,88.472958088
2018-01-01 17:00:00,2.7599997749999994,1.3349999099999998,103.38607644999999,103.75395965599999,87.99575900999999
2018-01-01 17:15:00,2.7599997749999994,1.3349999099999998,102.43670844800002,102.803589821,87.51855754899998
2018-01-01 17:30:00,2.7599997749999994,1.3349999099999998,101.48734188,101.85322094,87.041357517
2018-01-01 17:45:00,2.7599997749999994,1.3349999099999998,100.537974359,100.902851582,86.56415653199998
2018-01-01 18:00:00,2.7599997749999994,1.3349999099999998,99.58860778900001,99.95248126900002,86.08695697799999
2018-01-01 18:15:00,2.7599997749999994,1.3349999099999998,98.639240742,99.002111912,85.609755992
2018-01-01 18:30:00,2.7599997749999994,1.3349999099999998,97.68987321700001,98.051743031,85.13255548499998
2018-01-01 18:45:00,2.7599997749999994,1.3349999099999998,96.740506649,97.101372241,84.65535545299998
2018-01-01 19:00:00,2.7599997749999994,1.3349999099999998,95.791138649,96.15100288400001,84.17815494499999
2018-01-01 19:15:00,2.7599997749999994,1.3349999099999998,94.841772556,95.200634003,83.700954437
2018-01-01 19:30:00,2.7599997749999994,1.3349999099999998,93.892404558,94.250263691,83.223753451
2018-01-01 19:45:00,2.7599997749999994,1.3349999099999998,92.94303846300001,93.299894332,82.74655389799999
2018-01-01 20:00:00,2.7599997749999994,1.3349999099999998,91.993670941,92.349524975,82.26935291299999
2018-01-01 20:15:00,2.7599997749999994,1.3349999099999998,91.04430389299999,91.39915561699999,81.79215288099999
2018-01-01 20:30:00,2.7599997749999994,1.3349999099999998,90.09493684799997,90.44878530400001,81.314951897
2018-01-01 20:45:00,2.7599997749999994,1.3349999099999998,89.145569326,89.49841594800002,80.837752342
2018-01-01 21:00:00,2.7599997749999994,1.3349999099999998,88.196202755,88.54804706600001,80.36055135800001
2018-01-01 21:15:00,2.7599997749999994,1.3349999099999998,87.246834753,87.597676277,79.883350849
2018-01-01 21:30:00,2.7599997749999994,1.3349999099999998,86.29746866099998,86.647306919,79.40615081700001
2018-01-01 21:45:00,2.7599997749999994,1.3349999099999998,85.34810113999998,85.696938038,78.92895031100001
2018-01-01 22:00:00,2.7599997749999994,1.3349999099999998,84.39873457000002,84.746568203,78.45174979999999
2018-01-01 22:15:00,2.7599997749999994,1.3349999099999998,83.449367047,83.79619836699999,77.974548817
2018-01-01 22:30:00,2.7599997749999994,1.3349999099999998,82.50000000000001,82.84582901099999,77.497349262
2018-01-01 22:45:00,2.7599997749999994,1.3349999099999998,81.55063295299999,81.895459652,77.020148277
2018-01-01 23:00:00,2.7599997749999994,1.3349999099999998,80.60126543,80.94508934,76.542948246
2018-01-01 23:15:00,2.7599997749999994,1.3349999099999998,79.65189886,79.99471998300001,76.065747261
2018-01-01 23:30:00,2.7599997749999994,1.3349999099999998,78.702531339,79.04435110099999,75.588547707
2018-01-01 23:45:00,2.7599997749999994,1.3349999099999998,77.75316524700001,78.09398078900001,75.267579079
2018-01-02 00:00:00,2.7599997749999994,1.3349999099999998,76.80379724499998,77.14361143099998,78.002901553
2018-01-02 00:15:00,2.7599997749999994,1.3349999099999998,75.854430674,76.19324207300001,81.91972923300001
2018-01-02 00:30:00,2.7599997749999994,1.3349999099999998,75.994085313,75.428512572,85.83655691200002
2018-01-02 00:45:00,2.7363196920000004,1.3349999099999998,80.610832214,78.9566946,89.75338506800001
2018-01-02 01:00:00,2.688959508,1.3349999099999998,85.711585999,84.2716527,93.67021227000002
2018-01-02 01:15:00,2.6415993129999995,1.3349999099999998,90.812342644,89.586613656,97.587041377
2018-01-02 01:30:00,2.5942391160000002,1.3349999099999998,95.913098812,94.90157604,101.503867625
2018-01-02 01:45:00,2.5468789339999995,1.3349999099999998,101.013853074,100.21653414000001,105.420696735
2018-01-02 02:00:00,2.4995187370000007,1.3349999099999998,106.11460971800001,105.53149652399999,109.33752346200001
2018-01-02 02:15:00,2.4521585559999997,1.3349999099999998,111.21536588700002,110.84645748,113.25435257000001
